elapsed_s,FRET_mA,FRET_V,DAMPER_mA,DAMPER_V,PICK_mA,PICK_V
65.098,1.25,9.91,721.25,0.00,0.00,0.61
65.118,1.25,9.45,467.50,0.00,0.00,0.61
65.138,-1.25,11.56,806.25,0.00,-1.25,0.61
65.157,2.50,9.59,738.75,0.00,1.25,0.61
65.176,0.00,10.85,461.25,0.00,-1.25,0.61
65.197,0.00,9.74,845.00,0.00,0.00,0.61
65.217,1.25,10.11,-173.75,0.00,0.00,0.61
65.236,1.25,10.03,643.75,0.00,0.00,0.61
65.256,1.25,9.57,797.50,2.18,0.00,0.61
65.277,1.25,10.96,878.75,0.00,1.25,0.61
65.301,1.25,9.48,650.00,1.25,-1.25,0.61
65.324,-3.75,10.02,798.75,0.00,0.00,0.61
65.346,0.00,9.72,858.75,0.00,1.25,0.61
65.365,121.25,10.03,526.25,0.00,-1.25,0.61
65.389,1.25,9.54,731.25,0.00,1.25,0.61
65.409,0.00,10.43,-31.25,0.00,0.00,0.61
65.429,0.00,9.81,873.75,0.00,-1.25,0.61
65.448,0.00,10.03,516.25,0.00,-2.50,0.61
65.468,1.25,9.92,552.50,0.00,-1.25,0.61
65.488,0.00,9.60,686.25,2.43,0.00,0.61
65.509,0.00,10.35,543.75,0.00,-1.25,0.61
65.529,1.25,9.60,853.75,0.00,-1.25,0.61
65.548,-2.50,10.03,528.75,1.21,0.00,0.61
65.569,0.00,9.72,872.50,0.00,0.00,0.61
65.589,8.75,10.04,491.25,1.23,0.00,0.61
65.610,2.50,9.84,397.50,0.00,0.00,0.61
65.629,1.25,10.95,716.25,0.00,1.25,0.61
65.648,-163.75,10.03,716.25,0.00,0.00,0.61
65.668,0.00,9.56,426.25,0.00,0.00,0.61
65.687,0.00,11.63,698.75,0.00,0.00,0.61
65.707,0.00,9.70,730.00,0.00,1.25,0.61
65.726,-1.25,10.05,-232.50,0.00,-1.25,0.61
65.745,0.00,10.01,870.00,0.00,0.00,0.61
65.765,0.00,9.43,700.00,1.78,0.00,0.61
65.784,1.25,10.13,-283.75,0.00,-1.25,0.61
65.804,0.00,9.67,876.25,0.00,0.00,0.61
65.823,5.00,10.04,60.00,0.00,-1.25,0.61
65.846,0.00,9.66,872.50,0.00,-1.25,0.61
65.866,7.50,10.04,515.00,0.00,0.00,0.60
65.885,1.25,9.91,847.50,0.00,-1.25,0.60
65.905,1.25,9.51,435.00,0.28,0.00,0.61
65.925,6.25,10.03,222.50,0.00,0.00,0.60
65.944,1.25,9.64,798.75,0.00,0.00,0.60
65.963,1.25,11.58,547.50,0.00,2.50,0.60
65.983,1.25,9.76,728.75,0.00,0.00,0.60
66.002,0.00,10.14,490.00,0.00,-1.25,0.60
66.022,1.25,9.90,767.50,0.00,-1.25,0.60
66.041,0.00,9.47,752.50,0.00,0.00,0.60
66.061,0.00,10.52,485.00,0.00,0.00,0.60
66.081,1.25,9.68,806.25,0.00,0.00,0.60
66.101,1.25,10.14,701.25,0.00,-1.25,0.60
66.127,1.25,9.76,866.25,0.00,0.00,0.60
66.154,1.25,10.02,872.50,0.00,1.25,0.60
66.183,0.00,9.40,175.00,0.00,-1.25,0.60
66.204,-2.50,10.71,886.25,0.00,-1.25,0.60
66.224,0.00,9.49,737.50,0.00,1.25,0.60
66.245,2.50,11.33,675.00,0.00,0.00,0.60
66.265,2.50,9.65,717.50,0.00,-1.25,0.60
66.285,1.25,10.19,31.25,0.00,-1.25,0.60
66.305,1.25,9.75,752.50,0.00,1.25,0.60
66.332,-3.75,10.12,680.00,0.00,0.00,0.60
66.362,1.25,9.44,585.00,2.47,-1.25,0.60
66.397,2.50,9.80,866.25,0.00,-1.25,0.60
66.420,1.25,10.55,686.25,1.22,-1.25,0.60
66.442,0.00,9.87,565.00,0.00,0.00,0.60
66.464,1.25,10.06,516.25,0.00,0.00,0.60
66.491,3.75,9.76,875.00,0.00,1.25,0.60
66.517,3.75,10.21,573.75,0.00,0.00,0.60
66.543,0.00,9.63,407.50,0.00,1.25,0.60
66.563,-1.25,10.04,691.25,0.00,0.00,0.60
66.583,0.00,9.82,706.25,0.00,0.00,0.60
66.605,0.00,10.03,83.75,0.00,0.00,0.60
66.629,-1.25,9.92,867.50,0.00,0.00,0.60
66.649,-1.25,10.08,492.50,0.38,0.00,0.60
66.668,0.00,10.01,421.25,0.00,-1.25,0.60
66.688,0.00,9.65,843.75,0.51,1.25,0.60
66.708,-161.25,10.04,38.75,0.61,0.00,0.60
66.727,1.25,9.69,416.25,0.00,0.00,0.60
66.747,1.25,11.55,673.75,0.54,-1.25,0.60
66.766,2.50,9.83,691.25,0.00,0.00,0.60
66.786,-1.25,9.74,-113.75,0.00,0.00,0.60
66.806,1.25,10.03,863.75,0.00,0.00,0.60
66.825,1.25,9.54,570.00,0.00,0.00,0.60
66.845,1.25,10.41,22.50,0.00,0.00,0.60
66.867,0.00,9.64,423.75,0.00,0.00,0.60
66.888,-1.25,11.65,711.25,0.91,-1.25,0.60
66.908,1.25,9.76,652.50,0.00,0.00,0.60
66.927,1.25,11.32,690.00,0.00,-1.25,0.60
66.947,-2.50,9.93,875.00,0.00,0.00,0.60
66.968,0.00,9.47,701.25,0.00,0.00,0.60
66.987,0.00,11.62,687.50,0.00,0.00,0.60
67.007,0.00,9.67,736.25,0.00,0.00,0.60
67.026,3.75,10.05,631.25,0.00,0.00,0.60
67.046,0.00,9.88,872.50,0.00,0.00,0.60
67.065,0.00,10.05,527.50,0.00,1.25,0.60
67.085,0.00,9.97,673.75,0.00,-1.25,0.60
67.105,1.25,9.53,788.75,2.18,-1.25,0.60
67.129,0.00,11.41,880.00,0.00,-2.50,0.60
67.150,-1.25,9.52,703.75,0.00,-1.25,0.60
67.170,0.00,10.15,327.50,0.00,0.00,0.60
67.189,1.25,9.67,775.00,0.00,0.00,0.60
67.210,1.25,10.13,76.25,0.00,0.00,0.60
67.229,1.25,10.06,865.00,0.00,1.25,0.60
67.249,1.25,9.83,523.75,0.00,0.00,0.60
67.268,2.50,10.10,703.75,0.00,-1.25,0.60
67.288,-1.25,9.61,876.25,0.00,0.00,0.60
67.307,3.75,10.03,80.00,0.00,-1.25,0.60
67.327,0.00,9.71,570.00,0.00,-1.25,0.60
67.346,1.25,10.35,686.25,0.00,-1.25,0.60
67.366,1.25,9.92,881.25,0.00,-1.25,0.60
67.398,2.50,10.07,493.75,0.00,-2.50,0.60
67.422,1.25,9.63,858.75,0.00,0.00,0.60
67.444,0.00,10.06,61.25,0.00,-1.25,0.60
67.463,2.50,9.94,870.00,0.00,-1.25,0.60
67.485,1.25,10.17,-25.00,0.00,1.25,0.60
67.504,-1.25,10.11,888.75,0.00,0.00,0.60
67.526,0.00,9.39,26.25,0.00,-1.25,0.60
67.548,-6.25,9.94,798.75,0.00,0.00,0.60
67.573,1.25,10.01,48.75,0.00,0.00,0.60
67.598,-1.25,9.81,413.75,0.00,-1.25,0.59
67.628,1.25,10.03,663.75,0.88,-1.25,0.60
67.655,-1.25,9.60,748.75,0.00,-1.25,0.59
67.677,1.25,11.03,596.25,0.00,0.00,0.59
67.700,2.50,9.59,662.50,0.00,1.25,0.59
67.726,0.00,10.20,46.25,0.00,-1.25,0.59
67.746,0.00,9.71,871.25,0.00,1.25,0.59
67.765,1.25,10.04,475.00,0.18,-1.25,0.59
67.785,0.00,9.85,472.50,0.00,0.00,0.59
67.804,2.50,10.31,595.00,0.00,-1.25,0.59
67.824,11.25,10.03,730.00,0.00,-1.25,0.59
67.843,0.00,9.57,442.50,0.00,1.25,0.59
67.863,0.00,11.84,678.75,0.00,-1.25,0.59
67.884,-1.25,9.68,702.50,0.00,0.00,0.59
67.906,-1.25,10.03,507.50,1.89,0.00,0.59
67.926,1.25,9.79,785.00,0.00,-2.50,0.59
67.945,2.50,10.16,706.25,0.00,-1.25,0.59
67.965,1.25,10.03,750.00,0.00,0.00,0.59
67.985,2.50,9.49,370.00,0.00,-1.25,0.59
68.004,2.50,11.12,675.00,0.00,-1.25,0.59
68.023,1.25,9.62,717.50,0.00,0.00,0.59
68.043,-301.25,10.04,50.00,0.00,-1.25,0.59
68.062,1.25,9.89,872.50,0.00,0.00,0.59
68.082,1.25,9.81,543.75,1.48,0.00,0.59
68.101,2.50,10.10,338.75,0.00,1.25,0.59
68.121,-1.25,9.58,882.50,0.00,0.00,0.59
68.141,-2.50,10.03,21.25,0.00,-1.25,0.59
68.165,1.25,9.55,706.25,0.00,0.00,0.59
68.187,2.50,10.13,671.25,0.00,-1.25,0.59
68.206,-1.25,9.64,725.00,0.00,0.00,0.59
68.227,-1.25,10.06,137.50,0.00,0.00,0.59
68.246,1.25,9.96,871.25,0.00,-1.25,0.59
68.266,0.00,9.38,455.00,0.00,0.00,0.59
68.285,0.00,10.10,506.25,0.00,0.00,0.59
68.305,1.25,9.60,876.25,0.00,0.00,0.59
68.324,0.00,10.03,390.00,0.00,0.00,0.59
68.344,0.00,9.74,491.25,0.00,0.00,0.59
68.363,2.50,11.43,158.75,0.00,0.00,0.59
68.392,0.00,9.67,763.75,0.00,0.00,0.59
68.418,-152.50,10.03,161.25,0.00,0.00,0.59
68.439,1.25,9.74,873.75,0.00,0.00,0.59
68.463,1.25,11.64,675.00,0.00,0.00,0.59
68.483,1.25,9.73,746.25,0.00,1.25,0.59
68.502,0.00,10.12,312.50,0.00,0.00,0.59
68.522,1.25,9.98,887.50,0.00,0.00,0.59
68.543,1.25,10.06,-72.50,0.00,0.00,0.59
68.563,1.25,10.90,873.75,0.00,0.00,0.59
68.583,2.50,9.50,745.00,0.00,0.00,0.59
68.603,0.00,10.13,698.75,0.00,0.00,0.59
68.624,0.00,9.64,746.25,0.00,1.25,0.59
68.645,1.25,11.68,517.50,0.00,0.00,0.59
68.673,0.00,9.52,725.00,0.00,1.25,0.59
68.695,0.00,10.43,42.50,0.00,-1.25,0.59
68.714,1.25,9.74,861.25,0.00,-1.25,0.59
68.734,1.25,10.05,292.50,0.00,0.00,0.59
68.754,0.00,9.85,415.00,0.00,0.00,0.59
68.773,0.00,9.57,668.75,1.45,-1.25,0.59
68.793,43.75,10.02,578.75,0.00,1.25,0.59
68.812,0.00,9.57,380.00,0.00,1.25,0.59
68.831,-6.25,10.03,688.75,0.12,0.00,0.59
68.851,1.25,9.73,687.50,0.00,1.25,0.59
68.872,0.00,11.65,693.75,0.00,-2.50,0.59
68.892,1.25,9.82,762.50,0.00,1.25,0.59
68.911,1.25,10.27,580.00,0.00,0.00,0.59
68.931,-3.75,9.98,771.25,0.00,0.00,0.59
68.951,1.25,9.51,738.75,0.00,-1.25,0.59
68.970,2.50,10.13,555.00,0.00,-1.25,0.59
68.990,0.00,9.73,742.50,0.00,0.00,0.59
69.009,-152.50,10.05,137.50,0.00,1.25,0.59
69.029,1.25,9.90,847.50,0.00,0.00,0.59
69.048,0.00,9.62,532.50,2.14,1.25,0.59
69.068,17.50,10.03,445.00,0.00,1.25,0.59
69.087,1.25,9.59,826.25,0.00,0.00,0.59
69.107,0.00,10.04,578.75,2.18,-1.25,0.59
69.126,1.25,9.72,438.75,0.00,-2.50,0.59
69.146,0.00,11.62,697.50,0.00,-1.25,0.59
69.169,0.00,9.81,570.00,0.00,-1.25,0.59
69.192,2.50,10.03,50.00,0.00,2.50,0.59
69.212,1.25,9.90,872.50,0.00,0.00,0.59
69.232,1.25,9.42,452.50,0.00,-1.25,0.59
69.251,0.00,10.08,692.50,0.00,1.25,0.59
69.271,1.25,9.60,867.50,0.00,2.50,0.59
69.290,2.50,11.23,462.50,1.07,1.25,0.59
69.310,1.25,9.76,768.75,0.00,0.00,0.59
69.329,0.00,11.53,672.50,0.00,0.00,0.59
69.349,1.25,9.91,717.50,0.00,0.00,0.59
69.368,1.25,9.46,182.50,0.00,0.00,0.59
69.389,0.00,11.48,863.75,0.00,0.00,0.58
69.408,1.25,9.57,508.75,0.00,-1.25,0.59
69.430,1.25,10.79,683.75,0.00,0.00,0.59
69.454,1.25,9.49,188.75,0.00,0.00,0.59
69.484,-320.00,9.95,301.25,0.00,-1.25,0.58
69.512,2.50,10.22,701.25,0.00,0.00,0.58
69.533,-1.25,9.92,722.50,0.00,-1.25,0.58
69.554,0.00,9.45,520.00,0.00,1.25,0.58
69.574,1.25,10.40,707.50,0.00,0.00,0.58
69.594,0.00,9.59,522.50,0.00,-1.25,0.58
69.614,1.25,11.74,681.25,0.00,0.00,0.58
69.634,1.25,9.71,718.75,0.00,0.00,0.58
69.655,1.25,11.58,668.75,0.00,-1.25,0.58
69.676,2.50,9.77,561.25,0.00,-1.25,0.58
69.697,1.25,11.44,680.00,0.00,0.00,0.58
69.717,-156.25,9.90,755.00,0.00,1.25,0.58
69.736,0.00,9.49,702.50,0.00,-1.25,0.58
69.756,1.25,11.41,696.25,0.00,0.00,0.58
69.776,2.50,9.61,777.50,0.00,0.00,0.58
69.795,1.25,10.55,665.00,0.00,1.25,0.58
69.815,2.50,9.77,756.25,0.00,-1.25,0.58
69.834,2.50,10.11,547.50,0.00,-1.25,0.58
69.855,0.00,10.00,882.50,0.00,-1.25,0.58
69.875,1.25,9.44,713.75,1.95,-1.25,0.58
69.895,0.00,10.47,875.00,0.00,-1.25,0.58
69.916,0.00,9.63,706.25,0.00,0.00,0.58
69.936,5.00,10.07,420.00,0.00,-1.25,0.58
69.955,1.25,9.77,882.50,0.00,0.00,0.58
69.975,5.00,10.04,228.75,0.00,-1.25,0.58
69.995,-2.50,9.89,701.25,0.00,1.25,0.58
70.015,1.25,9.50,558.75,0.00,0.00,0.58
70.034,3.75,10.03,595.00,0.00,-1.25,0.58
70.054,1.25,9.60,673.75,0.00,-2.50,0.58
70.073,2.50,11.64,600.00,2.44,1.25,0.58
70.093,2.50,9.74,498.75,0.00,0.00,0.58
70.113,-1.25,11.21,487.50,0.00,0.00,0.58
70.132,0.00,9.89,836.25,0.00,0.00,0.58
70.152,0.00,9.43,200.00,0.00,0.00,0.58
70.174,-1.25,10.00,741.25,0.00,0.00,0.58
70.196,0.00,9.53,813.75,0.00,0.00,0.58
70.217,10.00,10.03,545.00,0.00,0.00,0.58
70.237,1.25,9.62,873.75,0.00,0.00,0.58
70.257,0.00,10.56,533.75,0.04,-1.25,0.58
70.276,0.00,9.76,773.75,0.00,-1.25,0.58
70.296,1.25,11.69,658.75,0.00,0.00,0.58
70.316,5.00,10.21,750.00,0.00,-1.25,0.58
70.335,1.25,9.47,205.00,0.00,0.00,0.58
70.355,0.00,10.14,657.50,0.00,-2.50,0.58
70.375,1.25,9.61,613.75,0.00,0.00,0.58
70.401,63.75,10.03,526.25,0.00,-1.25,0.58
70.422,1.25,9.62,877.50,0.00,-1.25,0.58
70.445,1.25,10.56,67.50,0.00,1.25,0.58
70.464,0.00,9.77,865.00,0.00,0.00,0.58
70.485,-1.25,10.10,-81.25,0.00,0.00,0.58
70.506,0.00,9.85,767.50,0.00,-1.25,0.58
70.529,1.25,10.44,675.00,0.00,0.00,0.58
70.557,0.00,9.61,730.00,0.00,-1.25,0.58
70.577,1.25,10.33,340.00,0.00,0.00,0.58
70.598,1.25,9.84,870.00,0.00,-1.25,0.58
70.618,0.00,10.05,527.50,0.00,0.00,0.58
70.638,1.25,9.96,512.50,0.00,-2.50,0.58
70.657,-1.25,9.66,817.50,1.56,0.00,0.58
70.678,0.00,10.32,42.50,0.00,0.00,0.58
70.700,1.25,9.50,715.00,0.00,-1.25,0.58
70.720,0.00,10.12,178.75,0.00,-1.25,0.58
70.740,0.00,9.65,870.00,0.00,0.00,0.58
70.760,1.25,10.03,51.25,1.78,0.00,0.58
70.779,0.00,9.88,357.50,0.00,0.00,0.58
70.799,1.25,9.58,633.75,0.01,-1.25,0.58
70.818,-137.50,10.03,712.50,0.00,-1.25,0.58
70.840,0.00,9.50,878.75,0.00,-1.25,0.58
70.859,5.00,10.04,172.50,0.00,-1.25,0.58
70.880,2.50,9.69,803.75,0.00,-1.25,0.58
70.900,10.00,10.04,582.50,2.35,-1.25,0.58
70.920,0.00,9.76,512.50,0.00,1.25,0.58
70.939,6.25,10.03,80.00,0.00,0.00,0.58
70.963,1.25,9.86,870.00,0.00,0.00,0.58
70.983,1.25,9.53,613.75,2.11,-1.25,0.58
71.003,2.50,10.11,647.50,0.00,0.00,0.58
71.022,1.25,9.59,880.00,0.00,-1.25,0.58
71.042,61.25,10.03,625.00,1.98,-1.25,0.58
71.061,2.50,9.71,562.50,0.00,1.25,0.58
71.080,1.25,11.73,682.50,0.00,0.00,0.58
71.103,0.00,9.80,387.50,0.00,-1.25,0.58
71.127,0.00,10.40,-75.00,0.00,-1.25,0.58
71.149,0.00,9.67,867.50,0.00,0.00,0.58
71.185,60.00,10.03,371.25,0.00,0.00,0.58
71.209,1.25,9.45,740.00,0.00,0.00,0.58
71.235,2.50,9.94,708.75,0.00,1.25,0.58
71.257,0.00,10.03,30.00,0.00,1.25,0.58
71.281,3.75,9.86,715.00,0.00,-1.25,0.58
71.307,1.25,10.71,598.75,2.51,1.25,0.58
71.331,0.00,9.99,868.75,0.00,-1.25,0.58
71.355,-1.25,10.17,682.50,0.00,-1.25,0.58
71.379,1.25,9.83,615.00,0.00,-1.25,0.57
71.412,-1.25,11.11,675.00,0.00,0.00,0.58
71.436,0.00,9.51,817.50,0.00,0.00,0.58
71.463,0.00,10.08,882.50,0.00,-1.25,0.58
71.487,1.25,9.45,667.50,0.09,-1.25,0.57
71.510,-160.00,9.94,868.75,0.00,-1.25,0.57
71.538,2.50,11.40,670.00,0.00,-1.25,0.58
71.559,2.50,9.86,868.75,0.00,0.00,0.57
71.587,0.00,10.28,638.75,0.93,0.00,0.58
71.615,1.25,9.89,862.50,0.00,-1.25,0.57
71.634,12.50,10.03,525.00,2.28,-1.25,0.57
71.654,2.50,9.84,556.25,0.00,-1.25,0.57
71.673,0.00,9.45,667.50,0.52,1.25,0.57
71.694,0.00,9.99,710.00,0.00,0.00,0.57
71.715,1.25,9.69,856.25,1.22,1.25,0.57
71.737,0.00,10.15,175.00,0.00,-2.50,0.57
71.756,1.25,9.75,870.00,0.00,-1.25,0.57
71.776,-482.50,10.04,60.00,0.00,0.00,0.57
71.797,1.25,9.78,865.00,0.00,-1.25,0.57
71.816,6.25,10.04,506.25,0.00,0.00,0.57
71.836,2.50,9.92,767.50,0.00,-1.25,0.57
71.855,0.00,9.46,683.75,0.00,-1.25,0.57
71.875,1.25,10.04,741.25,0.00,0.00,0.57
71.895,0.00,9.59,360.00,0.00,1.25,0.57
71.916,-10.00,10.04,696.25,0.00,-1.25,0.57
71.937,1.25,9.70,838.75,0.00,0.00,0.57
71.957,1.25,10.03,25.00,0.00,0.00,0.57
71.980,0.00,9.79,867.50,0.00,0.00,0.57
72.000,6.25,11.09,508.75,0.00,0.00,0.57
72.019,-160.00,9.92,721.25,0.00,1.25,0.57
72.039,0.00,9.49,741.25,0.08,-1.25,0.57
72.059,1.25,10.02,702.50,0.00,0.00,0.57
72.078,1.25,9.59,705.00,0.00,-1.25,0.57
72.098,1.25,10.89,690.00,0.00,-1.25,0.57
72.118,-1.25,9.71,701.25,0.00,-1.25,0.57
72.137,0.00,10.14,-26.25,0.00,1.25,0.57
72.157,1.25,10.11,807.50,0.00,0.00,0.57
72.177,0.00,9.44,716.25,0.00,-1.25,0.57
72.199,0.00,11.55,697.50,0.00,-1.25,0.57
72.220,2.50,9.52,402.50,0.23,-2.50,0.57
72.242,20.00,10.03,292.50,0.00,-1.25,0.57
72.262,1.25,9.59,602.50,0.00,0.00,0.57
72.282,1.25,11.84,682.50,0.00,0.00,0.57
72.302,0.00,9.78,742.50,0.00,0.00,0.57
72.321,1.25,10.18,560.00,0.00,0.00,0.57
72.341,0.00,10.11,746.25,0.00,-1.25,0.57
72.361,-1.25,9.45,757.50,0.00,0.00,0.57
72.386,0.00,9.96,596.25,0.00,0.00,0.57
72.407,1.25,9.63,367.50,0.41,0.00,0.57
72.428,0.00,10.03,46.25,0.00,2.50,0.57
72.451,0.00,9.49,298.75,0.00,0.00,0.57
72.475,7.50,10.03,762.50,0.00,1.25,0.57
72.497,1.25,9.55,815.00,0.00,-1.25,0.57
72.518,2.50,10.03,517.50,0.00,1.25,0.57
72.539,0.00,9.63,870.00,0.00,0.00,0.57
72.565,1.25,9.94,883.75,0.00,0.00,0.57
72.601,1.25,10.04,55.00,0.00,-1.25,0.57
72.632,1.25,9.44,258.75,0.12,0.00,0.57
72.665,1.25,9.84,761.25,0.00,0.00,0.57
72.699,-5.00,10.03,273.75,0.00,0.00,0.57
72.730,0.00,9.50,627.50,0.00,0.00,0.57
72.760,1.25,9.77,865.00,0.00,0.00,0.57
72.792,5.00,10.03,415.00,0.00,-1.25,0.57
72.813,0.00,9.64,467.50,0.00,0.00,0.57
72.834,112.50,10.06,527.50,0.00,-1.25,0.57
72.856,1.25,9.75,882.50,0.00,0.00,0.57
72.877,-5.00,10.04,60.00,0.00,0.00,0.57
72.898,1.25,9.90,868.75,0.00,-1.25,0.57
72.919,1.25,10.09,545.00,0.00,-1.25,0.57
72.939,-1.25,9.99,885.00,0.00,0.00,0.57
72.961,1.25,9.40,478.75,0.00,0.00,0.57
72.981,1.25,11.54,818.75,0.00,1.25,0.57
73.004,1.25,9.49,628.75,0.00,0.00,0.57
73.024,1.25,11.42,721.25,0.00,-1.25,0.57
73.045,1.25,9.57,410.00,0.00,-2.50,0.57
73.066,2.50,10.76,690.00,0.65,0.00,0.57
73.087,2.50,9.70,698.75,0.00,0.00,0.57
73.107,0.00,10.05,688.75,0.00,0.00,0.57
73.128,1.25,9.82,303.75,0.00,0.00,0.57
73.156,0.00,11.63,672.50,0.00,1.25,0.57
73.177,0.00,9.74,520.00,0.00,-2.50,0.57
73.198,1.25,11.20,690.00,0.00,-1.25,0.57
73.220,-1.25,9.83,380.00,0.00,-1.25,0.57
73.243,3.75,10.04,153.75,0.00,-1.25,0.57
73.263,1.25,9.91,875.00,0.00,-2.50,0.57
73.284,0.00,9.39,501.25,2.05,0.00,0.57
73.304,1.25,10.14,341.25,0.00,0.00,0.57
73.324,1.25,9.70,876.25,0.00,-1.25,0.57
73.347,2.50,11.73,542.50,0.00,0.00,0.56
73.367,2.50,9.55,481.25,0.00,0.00,0.57
73.399,0.00,10.22,768.75,0.00,-1.25,0.56
73.422,2.50,9.44,618.75,0.00,1.25,0.56
73.442,1.25,10.83,802.50,0.00,-1.25,0.56
73.461,0.00,9.56,636.25,0.00,1.25,0.57
73.482,0.00,11.85,686.25,0.00,0.00,0.56
73.502,1.25,9.71,717.50,0.00,-1.25,0.57
73.525,2.50,11.41,702.50,0.31,-2.50,0.56
73.544,0.00,9.81,750.00,0.00,0.00,0.56
73.563,-1.25,10.20,691.25,0.00,0.00,0.56
73.583,0.00,10.02,873.75,0.00,0.00,0.56
73.602,0.00,9.48,711.25,0.00,-1.25,0.56
73.622,1.25,10.15,687.50,0.00,-1.25,0.56
73.642,0.00,9.86,880.00,0.00,0.00,0.56
73.662,0.00,10.39,327.50,0.00,1.25,0.56
73.683,1.25,9.86,866.25,0.00,1.25,0.56
73.705,-1.25,10.13,706.25,0.99,0.00,0.56
73.731,2.50,9.83,686.25,0.00,0.00,0.56
73.760,-42.50,10.03,40.00,0.00,0.00,0.56
73.783,0.00,9.73,750.00,0.00,-1.25,0.56
73.804,0.00,10.04,-6.25,0.00,0.00,0.56
73.824,0.00,9.77,877.50,0.00,0.00,0.56
73.844,1.25,10.03,548.75,2.35,-1.25,0.56
73.863,1.25,9.89,345.00,0.00,0.00,0.56
73.883,0.00,9.59,632.50,0.00,0.00,0.56
73.902,-178.75,10.03,703.75,0.00,0.00,0.56
73.922,1.25,9.56,453.75,0.00,-1.25,0.56
73.942,-1.25,10.03,688.75,0.82,0.00,0.56
73.961,1.25,9.71,662.50,0.00,0.00,0.56
73.981,1.25,10.83,676.25,0.00,1.25,0.56
74.001,-1.25,9.80,716.25,0.00,0.00,0.56
74.025,0.00,10.83,696.25,0.33,1.25,0.56
74.044,8.75,9.91,723.75,0.00,0.00,0.56
74.064,1.25,9.50,693.75,0.00,-1.25,0.56
74.083,0.00,11.66,698.75,0.00,-1.25,0.56
74.103,2.50,9.62,730.00,0.00,0.00,0.56
74.123,1.25,10.14,682.50,0.00,-1.25,0.56
74.142,1.25,9.76,733.75,0.00,0.00,0.56
74.162,1.25,10.29,136.25,0.00,-1.25,0.56
74.182,0.00,10.13,873.75,0.00,1.25,0.56
74.202,1.25,9.42,686.25,0.61,-1.25,0.56
74.221,1.25,10.07,-1.25,0.00,0.00,0.56
74.241,1.25,9.56,845.00,0.00,-1.25,0.56
74.262,0.00,10.06,22.50,0.00,-1.25,0.56
74.283,1.25,9.87,872.50,0.00,0.00,0.56
74.302,21.25,10.03,526.25,0.00,-1.25,0.56
74.322,0.00,9.89,888.75,0.00,0.00,0.56
74.343,2.50,9.38,350.00,1.53,-1.25,0.56
74.362,0.00,10.05,330.00,0.00,-1.25,0.56
74.387,-1.25,9.42,416.25,0.00,-1.25,0.56
74.409,1.25,10.21,731.25,0.00,-1.25,0.56
74.430,1.25,9.52,497.50,0.00,-2.50,0.56
74.450,-3.75,11.70,671.25,0.00,0.00,0.56
74.470,-1.25,9.62,697.50,0.00,0.00,0.56
74.491,0.00,11.56,687.50,0.06,0.00,0.56
74.513,0.00,9.71,393.75,0.00,-1.25,0.56
74.533,2.50,11.31,695.00,0.00,0.00,0.56
74.552,-1.25,9.90,741.25,0.00,-1.25,0.56
74.572,0.00,9.44,78.75,0.00,0.00,0.56
74.592,1.25,11.54,885.00,0.00,-1.25,0.56
74.611,0.00,9.56,606.25,0.00,0.00,0.56
74.631,1.25,10.61,-101.25,0.00,0.00,0.56
74.650,0.00,9.66,721.25,0.00,-1.25,0.56
74.672,0.00,10.14,317.50,0.00,1.25,0.56
74.692,1.25,9.80,757.50,0.00,0.00,0.56
74.711,0.00,9.38,26.25,0.00,-1.25,0.56
74.732,0.00,10.51,795.00,0.00,0.00,0.56
74.753,2.50,9.45,335.00,0.12,-1.25,0.56
74.782,0.00,9.89,752.50,0.00,-1.25,0.56
74.809,0.00,11.26,581.25,0.00,1.25,0.56
74.828,1.25,9.88,751.25,0.00,0.00,0.56
74.848,1.25,9.47,478.75,0.00,0.00,0.56
74.867,1.25,11.56,791.25,0.00,0.00,0.56
74.886,2.50,9.60,718.75,0.00,-1.25,0.56
74.906,0.00,10.14,508.75,0.00,0.00,0.56
74.926,1.25,9.73,782.50,0.00,-1.25,0.56
74.945,0.00,10.05,233.75,0.00,0.00,0.56
74.964,0.00,9.96,690.00,0.00,-1.25,0.56
74.984,-1.25,9.40,688.75,2.04,-1.25,0.56
75.005,0.00,10.12,203.75,0.00,-1.25,0.56
75.025,0.00,9.55,872.50,0.00,-1.25,0.56
75.045,-1.25,10.03,42.50,0.00,-1.25,0.56
75.064,1.25,9.78,867.50,0.00,-1.25,0.56
75.084,1.25,11.13,677.50,0.00,0.00,0.56
75.103,15.00,9.90,733.75,0.00,0.00,0.56
75.123,0.00,9.46,707.50,0.00,0.00,0.56
75.143,0.00,10.03,746.25,0.00,-1.25,0.56
75.163,0.00,9.58,747.50,0.00,1.25,0.56
75.182,1.25,10.80,677.50,0.00,-1.25,0.56
75.202,0.00,9.74,700.00,0.00,0.00,0.56
75.222,1.25,10.30,-126.25,0.00,-1.25,0.56
75.242,1.25,10.02,850.00,0.00,0.00,0.56
75.262,1.25,9.71,22.50,0.00,-1.25,0.56
75.283,1.25,11.54,875.00,0.00,-1.25,0.56
75.304,1.25,9.48,392.50,0.00,-1.25,0.56
75.325,-2.50,11.01,705.00,0.00,0.00,0.56
75.345,-1.25,9.60,641.25,0.00,0.00,0.56
75.365,0.00,10.03,541.25,0.00,-1.25,0.56
75.391,0.00,9.77,882.50,0.00,1.25,0.55
